572,2017-08-09,01:42:01,"Bitcoin is Now Worth Nearly Three Times the Price of Gold 
https://t.co/fZoTrF7n9R
#Blockchain #btc #fintech https://t.co/srtIcMyVvE",0.2263,0,0.888,0.112,Bitcoin
573,2017-08-09,02:24:34,#Bitcoin price is to new ATH's up w/ restored market confidence. This will be a very exciting year if we can avoid foolish things like SW2x.,0.8122,0.123,0.543,0.334,Bitcoin
574,2017-08-09,02:43:22,.@bitcoincoreorg can now work on the next scaling improvements to #Bitcoin: Scnhorr &amp; MAST. Smart contracts are in the future.,0.6124,0,0.783,0.217,Bitcoin
575,2017-08-09,01:11:10,Putin aide seeks $100 million to help Russian entrepreneurs challenge China in bitcoin mining… https://t.co/FLdZiApjSH,0.4588,0,0.765,0.235,Bitcoin
576,2017-08-09,01:14:22,🎉🎉🎉 #SegWit protocol upgrade has locked in! The first real #Blockchain capacity upgrade for #Bitcoin will happen in… https://t.co/0jFLRqzHcq,0,0,1,0,Bitcoin
577,2017-08-09,02:25:39,"Money is the greatest monopoly of all, and in #bitcoin it has met its maker.",0.6369,0,0.769,0.231,Bitcoin
578,2017-08-09,01:42:01,"Bitcoin is Now Worth Nearly Three Times the Price of Gold 
https://t.co/fZoTrF7n9R
#Blockchain #btc #fintech https://t.co/srtIcMyVvE",0.2263,0,0.888,0.112,Bitcoin
579,2017-08-09,02:24:34,#Bitcoin price is to new ATH's up w/ restored market confidence. This will be a very exciting year if we can avoid foolish things like SW2x.,0.8122,0.123,0.543,0.334,Bitcoin
580,2017-08-09,02:43:22,.@bitcoincoreorg can now work on the next scaling improvements to #Bitcoin: Scnhorr &amp; MAST. Smart contracts are in the future.,0.6124,0,0.783,0.217,Bitcoin
581,2017-08-09,01:11:10,Putin aide seeks $100 million to help Russian entrepreneurs challenge China in bitcoin mining… https://t.co/FLdZiApjSH,0.4588,0,0.765,0.235,Bitcoin
582,2017-08-09,01:14:22,🎉🎉🎉 #SegWit protocol upgrade has locked in! The first real #Blockchain capacity upgrade for #Bitcoin will happen in… https://t.co/0jFLRqzHcq,0,0,1,0,Bitcoin
583,2017-08-09,02:25:39,"Money is the greatest monopoly of all, and in #bitcoin it has met its maker.",0.6369,0,0.769,0.231,Bitcoin
584,2017-08-09,01:42:01,"Bitcoin is Now Worth Nearly Three Times the Price of Gold 
https://t.co/fZoTrF7n9R
#Blockchain #btc #fintech https://t.co/srtIcMyVvE",0.2263,0,0.888,0.112,Bitcoin
585,2017-08-09,02:24:34,#Bitcoin price is to new ATH's up w/ restored market confidence. This will be a very exciting year if we can avoid foolish things like SW2x.,0.8122,0.123,0.543,0.334,Bitcoin
586,2017-08-09,02:43:22,.@bitcoincoreorg can now work on the next scaling improvements to #Bitcoin: Scnhorr &amp; MAST. Smart contracts are in the future.,0.6124,0,0.783,0.217,Bitcoin
587,2017-08-09,01:11:10,Putin aide seeks $100 million to help Russian entrepreneurs challenge China in bitcoin mining… https://t.co/FLdZiApjSH,0.4588,0,0.765,0.235,Bitcoin
588,2017-08-09,01:14:22,🎉🎉🎉 #SegWit protocol upgrade has locked in! The first real #Blockchain capacity upgrade for #Bitcoin will happen in… https://t.co/0jFLRqzHcq,0,0,1,0,Bitcoin
589,2017-08-09,02:25:39,"Money is the greatest monopoly of all, and in #bitcoin it has met its maker.",0.6369,0,0.769,0.231,Bitcoin
590,2017-08-09,01:42:01,"Bitcoin is Now Worth Nearly Three Times the Price of Gold 
https://t.co/fZoTrF7n9R
#Blockchain #btc #fintech https://t.co/srtIcMyVvE",0.2263,0,0.888,0.112,Bitcoin
591,2017-08-09,02:24:34,#Bitcoin price is to new ATH's up w/ restored market confidence. This will be a very exciting year if we can avoid foolish things like SW2x.,0.8122,0.123,0.543,0.334,Bitcoin
592,2017-08-09,02:43:22,.@bitcoincoreorg can now work on the next scaling improvements to #Bitcoin: Scnhorr &amp; MAST. Smart contracts are in the future.,0.6124,0,0.783,0.217,Bitcoin
593,2017-08-09,01:11:10,Putin aide seeks $100 million to help Russian entrepreneurs challenge China in bitcoin mining… https://t.co/FLdZiApjSH,0.4588,0,0.765,0.235,Bitcoin
594,2017-08-09,01:14:22,🎉🎉🎉 #SegWit protocol upgrade has locked in! The first real #Blockchain capacity upgrade for #Bitcoin will happen in… https://t.co/0jFLRqzHcq,0,0,1,0,Bitcoin
595,2017-08-09,02:25:39,"Money is the greatest monopoly of all, and in #bitcoin it has met its maker.",0.6369,0,0.769,0.231,Bitcoin
596,2017-08-09,01:42:01,"Bitcoin is Now Worth Nearly Three Times the Price of Gold 
https://t.co/fZoTrF7n9R
#Blockchain #btc #fintech https://t.co/srtIcMyVvE",0.2263,0,0.888,0.112,Bitcoin
597,2017-08-09,02:24:34,#Bitcoin price is to new ATH's up w/ restored market confidence. This will be a very exciting year if we can avoid foolish things like SW2x.,0.8122,0.123,0.543,0.334,Bitcoin
598,2017-08-09,02:43:22,.@bitcoincoreorg can now work on the next scaling improvements to #Bitcoin: Scnhorr &amp; MAST. Smart contracts are in the future.,0.6124,0,0.783,0.217,Bitcoin
599,2017-08-09,01:11:10,Putin aide seeks $100 million to help Russian entrepreneurs challenge China in bitcoin mining… https://t.co/FLdZiApjSH,0.4588,0,0.765,0.235,Bitcoin
600,2017-08-09,01:14:22,🎉🎉🎉 #SegWit protocol upgrade has locked in! The first real #Blockchain capacity upgrade for #Bitcoin will happen in… https://t.co/0jFLRqzHcq,0,0,1,0,Bitcoin
601,2017-08-09,02:25:39,"Money is the greatest monopoly of all, and in #bitcoin it has met its maker.",0.6369,0,0.769,0.231,Bitcoin
602,2017-08-09,01:42:01,"Bitcoin is Now Worth Nearly Three Times the Price of Gold 
https://t.co/fZoTrF7n9R
#Blockchain #btc #fintech https://t.co/srtIcMyVvE",0.2263,0,0.888,0.112,Bitcoin
603,2017-08-09,02:24:34,#Bitcoin price is to new ATH's up w/ restored market confidence. This will be a very exciting year if we can avoid foolish things like SW2x.,0.8122,0.123,0.543,0.334,Bitcoin
604,2017-08-09,02:43:22,.@bitcoincoreorg can now work on the next scaling improvements to #Bitcoin: Scnhorr &amp; MAST. Smart contracts are in the future.,0.6124,0,0.783,0.217,Bitcoin
605,2017-08-08,22:47:42,"SegWit has finally locked in on Bitcoin! 🚀

""What took you so long?"" - Litecoin 😂",0,0,1,0,Bitcoin
606,2017-08-08,18:56:17,It's happening! SegWit just hit the lock-in threshold on Bitcoin! Get ready for #SegWit activation in 2 weeks! #SegWitParty,0.5229,0,0.834,0.166,Bitcoin
607,2017-08-08,22:23:21,"SegWit has locked in on Bitcoin.  A tremendous day. After two years of infighting, this upgrade is long overdue. Now, on to SegWit2x in Nov.",0,0,1,0,Bitcoin
608,2017-08-08,18:56:14,"BREAKING: Segregated Witness reached its lock-in threshold, meaning the code will go live on the bitcoin blockchain",0.1027,0,0.92,0.08,Bitcoin
609,2017-08-08,16:18:33,CNBC on Bitcoin today  https://t.co/h5s606Q270,0,0,1,0,Bitcoin
610,2017-08-08,21:07:48,"Bitcoin climbs to record, nearly three times the price of gold https://t.co/sZqOTyWdK0",0,0,1,0,Bitcoin
611,2017-08-08,18:57:57,It's Official: Segregated Witness Will Activate on Bitcoin https://t.co/EfzrmjTdR2 https://t.co/P92Puk0boU,0,0,1,0,Bitcoin
612,2017-08-08,19:09:23,The price of bitcoin just jumped more than $70 on the BPI after SegWit lock-in https://t.co/xY7dC5ppTA,0,0,1,0,Bitcoin
613,2017-08-08,12:52:37,Putin aide seeks $100 million to help Russian entrepreneurs challenge China in bitcoin mining… https://t.co/QnnKZ064mI,0.4588,0,0.765,0.235,Bitcoin
